       1445.0099    0.0013984300
       1444.7330    0.0014761200
       1444.4561    0.0015538100
       1444.1791    0.0016315000
       1443.9020    0.0017091900
       1443.6250      0.11389400
       1443.3481      0.11397200
       1443.3470    0.0018645700
       1443.0710      0.11405000
       1442.7930    0.0020199500
       1442.5160    0.0020976500
       1442.2380    0.0021753400
       1441.9611    0.0022530300
       1441.6840    0.0023307200
       1441.4070    0.0024084100
       1441.1300    0.0024861000
       1440.8521    0.0025637900
       1440.5750    0.0026414800
       1440.2980    0.0027191699
       1440.0210    0.0027968599
       1439.7440    0.0028745499
       1439.4659    0.0029522399
       1439.1890    0.0030299299
       1438.9120    0.0031076199
       1438.6350    0.0031853099
       1438.3579    0.0032629999
       1438.0800    0.0033406899
       1437.8030    0.0034183799
       1437.5260    0.0034960699
       1437.2489    0.0035737699
       1436.9720    0.0036514599
       1436.6940    0.0037291499
       1436.4170    0.0038068399
       1436.1399    0.0038845299
       1435.8630    0.0039622202
       1435.5861    0.0040399102
       1435.3080    0.0041176002
       1435.0311    0.0041952902
       1434.7540    0.0042729801
       1434.4771    0.0043506701
       1434.2000    0.0044283601
       1434.1990     -0.10767900
       1433.9221    0.0045060501
       1433.6450    0.0045837401
       1433.3680    0.0046614301
       1433.0909    0.0047391201
       1432.8140    0.0048168101
       1432.5360    0.0048945001
       1432.2590     -0.10713500
       1431.9821    0.0050498801
       1431.7050    0.0051275799
       1431.4280    0.0052052699
       1431.1500     -0.10682500
       1430.8730     -0.10674700
       1430.5959    0.0054383399
       1430.3190    0.0055160299
       1430.0420    0.0055937199
       1429.7640    0.0056714099
       1429.4871    0.0057490999
       1429.2100    0.0058267899
       1428.9330    0.0059044799
       1428.6560    0.0059821699
       1428.3781    0.0060598599
       1428.1010    0.0061375499
       1427.8240    0.0062152399
       1427.5470    0.0062929299
       1427.2701    0.0063706199
       1426.9921    0.0064483099
       1426.7150    0.0065259999
       1426.4380    0.0066037001
       1426.1611    0.0066813901
       1425.8840    0.0067590801
       1425.6060    0.0068367701
       1425.3290    0.0069144601
       1425.0520    0.0069921501
       1424.7750    0.0070698401
       1424.4980    0.0071475301
       1424.2200    0.0072252201
       1423.9430    0.0073029101
       1423.6660    0.0073806001
       1423.3890    0.0074582901
       1423.1121    0.0075359801
       1422.8340    0.0076136701
       1422.5570    0.0076913601
       1422.2800    0.0077690501
       1422.0031    0.0078467401
       1421.7260    0.0079244301
       1421.4480    0.0080021303
       1421.1709     -0.10402800
       1420.8929     -0.10395000
       1420.6160     -0.10387200
       1420.3390     -0.10379500
       1420.0619    0.0083905803
       1419.7850    0.0084682703
       1419.5081    0.0085459603
       1419.2311    0.0086236503
       1418.9540    0.0087013403
       1418.9529     -0.10340600
       1418.6760     -0.10332800
       1418.3990     -0.10325100
       1418.1210     -0.10317300
       1417.8450    0.0090121003
       1417.5680    0.0090897903
       1417.2900     -0.10294000
       1417.0129     -0.10286200
       1416.7360    0.0093228603
       1416.4590    0.0094005503
       1416.1820    0.0094782496
       1415.9041    0.0095559396
       1415.6270    0.0096336296
       1415.3500    0.0097113196
       1415.0730    0.0097890096
       1414.7960    0.0098666996
       1414.5179    0.0099443896
       1414.2410     0.010022100
       1413.9640     0.010099800
       1413.9630     -0.10200800
       1413.6860     -0.10193000
       1413.4091     -0.10185200
       1413.1320     -0.10177500
       1412.8550     -0.10169700
       1412.5780     0.010488200
       1412.3009     0.010565900
       1412.0240     0.010643600
       1411.7460     0.010721300
       1411.4690     0.010799000
       1411.1921     0.010876700
       1410.9150     0.010954400
       1410.6379     0.011032100
       1410.3600     0.011109700
       1410.0831     0.011187400
       1409.8060     0.011265100
       1409.5291     0.011342800
       1409.2520     0.011420500
       1409.2510     -0.10068700
       1408.9741     -0.10060900
       1408.6970     0.011575900
       1408.4200     0.011653600
       1408.1429     0.011731300
       1407.8660     0.011809000
       1407.8650     -0.10029900
       1407.5880     -0.10022100
       1407.3110     0.011964300
       1407.0341     0.012042000
       1406.7570     0.012119700
       1406.4800     0.012197400
       1406.2020     0.012275100
       1405.9250     0.012352800
       1405.6479     0.012430500
       1405.3710     0.012508200
       1405.0940     0.012585900
       1404.8160    -0.099443898
       1404.5389    -0.099366203
       1404.2610    -0.099288501
       1403.9840    -0.099210799
       1403.7070    -0.099133097
       1403.4301     0.013052000
       1403.1530     0.013129700
       1402.8760     0.013207400
       1402.5990     0.013285100
       1402.3221     0.013362800
       1402.0441     0.013440500
       1401.7670     0.013518100
       1401.4900     0.013595800
       1401.2130     0.013673500
       1400.9360     0.013751200
       1400.6580     0.013828900
       1400.3810     0.013906600
       1400.1040     0.013984300
       1399.8270     0.014062000
       1399.5500     0.014139700
       1399.2720     0.014217400
       1398.9950    -0.097812399
       1398.7170    -0.097734697
       1398.4399    -0.097657003
       1398.1639     0.014528100
       1397.8860     0.014605800
       1397.6090     0.014683500
       1397.3320     0.014761200
       1397.0551     0.014838900
       1397.0540    -0.097268596
       1396.7770    -0.097190902
       1396.5000    -0.097113200
       1396.2229    -0.097035497
       1395.9449    -0.096957803
       1395.6689     0.015227400
       1395.3918     0.015305000
       1395.1139     0.015382700
       1394.8370    -0.096647002
       1394.5601     0.015538100
       1394.2831     0.015615800
       1394.0060     0.015693501
       1393.7280    -0.096336298
       1393.4510    -0.096258603
       1393.1730    -0.096180901
       1392.8961    -0.096103199
       1392.6200     0.016081899
       1392.3420     0.016159600
       1392.0649     0.016237300
       1391.7880     0.016315000
       1391.5110     0.016392700
       1391.2340     0.016470401
       1390.9561     0.016548101
       1390.6790     0.016625799
       1390.4020     0.016703499
       1390.1250     0.016781200
       1389.8480     0.016858799
       1389.5699     0.016936500
       1389.2930     0.017014200
       1389.0160     0.017091900
       1388.7390     0.017169600
       1388.4619     0.017247301
       1388.1840     0.017325001
       1387.9070     0.017402699
       1387.6300     0.017480399
       1387.3529     0.017558100
       1387.0760     0.017635699
       1386.7980     0.017713400
       1386.5210    -0.094316296
       1386.2430    -0.094238602
       1385.9659    -0.094160900
       1385.6899     0.018024201
       1385.4120     0.018101901
       1385.1351     0.018179599
       1384.8580     0.018257299
       1384.5811     0.018335000
       1384.3040     0.018412700
       1384.0261     0.018490300
       1383.7490     0.018568000
       1383.4720     0.018645700
       1383.1949     0.018723400
       1382.9180     0.018801101
       1382.6410      0.13098601
       1382.6400     0.018878801
       1382.3630     0.018956499
       1382.0861     0.019034199
       1381.8090     0.019111900
       1381.5320     0.019189600
       1381.2540     0.019267200
       1380.9771     0.019344900
       1380.7000     0.019422600
       1380.4229     0.019500300
       1380.1460     0.019578001
       1379.8680     0.019655701
       1379.5909     0.019733399
       1379.3138     0.019811099
       1379.0370     0.019888800
       1379.0359    -0.092218697
       1378.7590    -0.092141002
       1378.4821    -0.092063300
       1378.2050    -0.091985598
       1377.9269    -0.091907904
       1377.6510     0.020277200
       1377.3741     0.020354901
       1377.3730    -0.091752499
       1377.0961     0.020432601
