       1445.0099   0.00139843
       1445.0099   0.00139843
       1444.7330   0.00147612
       1444.4560   0.00155381
       1444.1791   0.00163150
       1443.9020   0.00170919
       1443.6250     0.113894
       1443.3481     0.113972
       1443.3470   0.00186457
       1443.0710     0.114050
       1442.7930     0.114127
       1442.7930   0.00201995
       1442.5160   0.00209765
       1442.2380   0.00217534
       1441.9611   0.00225303
       1441.6840   0.00233072
       1441.4070   0.00240841
       1441.1300   0.00248610
       1440.8520   0.00256379
       1440.5750   0.00264148
       1440.2980   0.00271917
       1440.0210   0.00279686
       1439.7440   0.00287455
       1439.4660   0.00295224
       1439.1890   0.00302993
       1438.9120   0.00310762
       1438.6350   0.00318531
       1438.3579   0.00326300
       1438.0800   0.00334069
       1437.8030   0.00341838
       1437.5260   0.00349607
       1437.2489   0.00357377
       1436.9720   0.00365146
       1436.6940   0.00372915
       1436.4170   0.00380684
       1436.1399   0.00388453
       1435.8630   0.00396222
       1435.5860   0.00403991
       1435.3080   0.00411760
       1435.0311   0.00419529
       1434.7540   0.00427298
       1434.4770   0.00435067
       1434.2000   0.00442836
       1434.1990    -0.107679
       1433.9221   0.00450605
       1433.6450   0.00458374
       1433.3680   0.00466143
       1433.0910   0.00473912
       1432.8140   0.00481681
       1432.5360   0.00489450
       1432.2590   0.00497219
       1432.2590    -0.107135
       1431.9820   0.00504988
       1431.7050   0.00512758
       1431.4280   0.00520527
       1431.1500   0.00528296
       1431.1500    -0.106825
       1430.8730    -0.106747
       1430.5960   0.00543834
       1430.3190   0.00551603
       1430.0420   0.00559372
       1429.7640   0.00567141
       1429.4870   0.00574910
       1429.2099   0.00582679
       1428.9330   0.00590448
       1428.6560   0.00598217
       1428.3780   0.00605986
       1428.1009   0.00613755
       1427.8240   0.00621524
       1427.5470   0.00629293
       1427.2701   0.00637062
       1426.9921   0.00644831
       1426.7150   0.00652600
       1426.4380   0.00660370
       1426.1611   0.00668139
       1425.8840   0.00675908
       1425.6060   0.00683677
       1425.3290   0.00691446
       1425.0520   0.00699215
       1424.7750   0.00706984
       1424.4980   0.00714753
       1424.2200   0.00722522
       1423.9430   0.00730291
       1423.6660   0.00738060
       1423.3890   0.00745829
       1423.1120   0.00753598
       1422.8340   0.00761367
       1422.5570   0.00769136
       1422.2800   0.00776905
       1422.0030   0.00784674
       1421.7260   0.00792443
       1421.4480   0.00800213
       1421.1709   0.00807982
       1421.1709    -0.104028
       1420.8930    -0.103950
       1420.6160    -0.103872
       1420.3390    -0.103795
       1420.0619   0.00839058
