       1914.0010   -0.0291422
       1914.0010   -0.0291422
       1913.6130   -0.0287741
       1913.2260   -0.0284060
       1912.8391   -0.0280379
       1912.4510   -0.0276698
       1912.0640   -0.0273017
       1911.6760   -0.0269335
       1911.2890   -0.0265654
       1910.9020   -0.0261973
       1910.5140   -0.0258292
       1910.1270   -0.0254611
       1909.7400   -0.0250930
       1909.3519   -0.0247249
       1908.9650   -0.0243568
       1908.5770   -0.0239886
       1908.1900   -0.0236205
       1907.8031   -0.0232524
       1907.4150   -0.0228843
       1907.0280   -0.0225162
       1906.6401   -0.0221481
       1906.2530   -0.0217800
       1905.8660   -0.0214119
       1905.4780   -0.0210437
       1905.4770    -0.131907
       1905.0890    -0.131539
       1904.7019    -0.131171
       1904.3150    -0.130802
       1903.9270    -0.130434
       1903.5410   -0.0192032
       1903.1540   -0.0188351
       1902.7669   -0.0184670
       1902.3790   -0.0180988
       1901.9920   -0.0177307
       1901.6050   -0.0173626
       1901.2170   -0.0169945
       1900.8300   -0.0166264
       1900.4420   -0.0162583
       1900.4411    -0.127121
       1900.0530    -0.126753
       1899.6660    -0.126385
       1899.2800   -0.0151540
       1898.8930   -0.0147858
       1898.5060   -0.0144177
       1898.1180   -0.0140496
       1897.7309   -0.0136815
       1897.3430   -0.0133134
       1896.9560   -0.0129453
       1896.5690   -0.0125772
       1896.1810   -0.0122091
       1895.7940   -0.0118409
       1895.7920    -0.122704
       1895.4051    -0.122336
       1895.0191   -0.0111047
       1894.6320   -0.0107366
       1894.2440   -0.0103685
       1894.2430    -0.121232
       1893.8550    -0.120863
       1893.4680    -0.120495
       1893.0809    -0.120127
       1892.6930    -0.119759
       1892.3060    -0.119391
       1891.9179    -0.119023
       1891.5310    -0.118655
       1891.1440    -0.118287
       1890.7560    -0.117919
       1890.3691    -0.117550
       1889.9820    -0.117182
       1889.5940    -0.116814
       1889.2070    -0.116446
       1888.8190    -0.116078
       1888.4320    -0.115710
       1888.0450    -0.115342
       1887.6570    -0.114974
       1887.2700    -0.114606
       1886.8830    -0.114238
       1886.4950    -0.113869
       1886.1080    -0.113501
       1885.7200    -0.113133
       1885.3329    -0.112765
       1884.9460    -0.112397
       1884.5580    -0.112029
       1884.1710    -0.111661
       1883.7841    -0.111293
       1883.3960    -0.110924
       1883.0090    -0.110556
       1882.6210    -0.110188
       1882.2340    -0.109820
       1881.8470    -0.109452
       1881.4590    -0.109084
       1881.0720    -0.108716
       1880.6860   0.00251543
       1880.2990   0.00288354
       1880.2969    -0.107980
       1879.9100    -0.107611
       1879.5220    -0.107243
       1879.1350    -0.106875
       1878.7481    -0.106507
       1878.3600    -0.106139
       1877.9730    -0.105771
       1877.5870   0.00546033
       1877.2000   0.00582844
       1876.8120   0.00619656
       1876.8110    -0.104667
       1876.4230    -0.104298
       1876.0360    -0.103930
       1875.6490    -0.103562
       1875.2609    -0.103194
       1874.8740    -0.102826
       1874.4870    -0.102458
       1874.0990    -0.102090
       1873.7119    -0.101722
       1873.3240    -0.101353
       1872.9370    -0.100985
       1872.5500    -0.100617
       1872.1620    -0.100249
       1871.7750   -0.0998811
       1871.3880   -0.0995130
       1871.0001   -0.0991449
       1870.6130   -0.0987768
       1870.2250   -0.0984086
       1869.8380   -0.0980405
       1869.4510   -0.0976724
       1869.0630   -0.0973043
       1868.6759   -0.0969362
       1868.2880   -0.0965681
       1867.9010   -0.0962000
       1867.5140   -0.0958319
       1867.1260   -0.0954638
       1866.7390   -0.0950956
       1866.3520   -0.0947275
       1865.9641   -0.0943594
       1865.5770   -0.0939913
       1865.1890   -0.0936232
       1864.8020   -0.0932551
       1864.4150   -0.0928870
       1864.0270   -0.0925189
       1863.6400   -0.0921507
       1863.2530   -0.0917826
       1862.8650   -0.0914145
       1862.4780   -0.0910464
       1862.0900   -0.0906783
       1861.7030   -0.0903102
       1861.3160   -0.0899421
       1860.9281   -0.0895740
       1860.5410   -0.0892059
       1860.1540   -0.0888377
       1859.7660   -0.0884696
       1859.3791   -0.0881015
       1858.9910   -0.0877334
       1858.6040   -0.0873653
       1858.2170   -0.0869972
       1857.8290   -0.0866291
       1857.4420   -0.0862610
       1857.0549   -0.0858928
       1856.6670   -0.0855247
       1856.2800   -0.0851566
       1855.8919   -0.0847885
       1855.5050   -0.0844204
       1855.1180   -0.0840523
       1854.7300   -0.0836842
       1854.3431   -0.0833161
       1853.9560   -0.0829479
       1853.5680   -0.0825798
       1853.1810   -0.0822117
       1852.7930   -0.0818436
       1852.4060   -0.0814755
       1852.0190   -0.0811074
       1851.6310   -0.0807393
       1851.2440   -0.0803712
       1850.8570   -0.0800030
       1850.4690   -0.0796349
       1850.0820   -0.0792668
       1849.6940   -0.0788987
       1849.3069   -0.0785306
       1848.9200   -0.0781625
       1848.5320   -0.0777944
       1848.1450   -0.0774263
       1847.7581   -0.0770582
       1847.3700   -0.0766900
       1846.9830   -0.0763219
       1846.5950   -0.0759538
       1846.2080   -0.0755857
       1845.8210   -0.0752176
       1845.4330   -0.0748495
       1845.0460   -0.0744814
       1844.6590   -0.0741132
       1844.2709   -0.0737451
       1843.8840   -0.0733770
       1843.4960   -0.0730089
       1843.1090   -0.0726408
       1842.7221   -0.0722727
       1842.3340   -0.0719046
       1841.9470   -0.0715365
       1841.5591   -0.0711683
       1841.1720   -0.0708002
       1840.7850   -0.0704321
       1840.3970   -0.0700640
       1840.0100   -0.0696959
       1839.6230   -0.0693278
       1839.2349   -0.0689597
       1838.8480   -0.0685916
       1838.4600   -0.0682234
       1838.0730   -0.0678553
       1837.6859   -0.0674872
       1837.2980   -0.0671191
       1836.9110   -0.0667510
       1836.5240   -0.0663829
       1836.1360   -0.0660148
       1835.7490   -0.0656467
       1835.3610   -0.0652786
       1834.9741   -0.0649104
       1834.5870   -0.0645423
       1834.1990   -0.0641742
       1833.8120   -0.0638061
       1833.4250   -0.0634380
       1833.0370   -0.0630699
       1832.6499   -0.0627018
       1832.2620   -0.0623337
       1831.8750   -0.0619656
       1831.4880   -0.0615974
       1831.1000   -0.0612293
       1830.7130   -0.0608612
       1830.3260   -0.0604931
       1829.9381   -0.0601250
       1829.5510   -0.0597569
       1829.1630   -0.0593888
       1828.7760   -0.0590206
       1828.3890   -0.0586525
       1828.0010   -0.0582844
       1827.6139   -0.0579163
       1827.2270   -0.0575482
       1826.8390   -0.0571801
       1826.4520   -0.0568120
       1826.0640   -0.0564439
       1825.6770   -0.0560758
       1825.2900   -0.0557076
       1824.9021   -0.0553395
       1824.5150   -0.0549714
       1824.1280   -0.0546033
       1823.7400   -0.0542352
       1823.3531   -0.0538671
       1822.9650   -0.0534990
       1822.5780   -0.0531309
       1822.1910   -0.0527627
       1821.8050    0.0584685
