       2491.4880     0.118261
       2491.4880     0.118261
       2491.1010     0.118569
       2490.7141     0.118877
       2490.3281     0.119185
       2489.9409     0.119493
       2489.5539     0.119801
       2489.1670     0.120109
       2488.7800     0.120417
       2488.3931     0.120726
       2488.0061     0.121034
       2487.6189     0.121342
       2487.2320     0.121650
       2486.8450     0.121958
       2486.4581     0.122266
       2486.0711     0.122574
       2485.6839     0.122883
       2485.2970     0.123191
       2484.9100     0.123499
       2484.5231     0.123807
       2484.1361     0.124115
       2483.7489     0.124423
       2483.3620     0.124731
       2482.9750     0.125039
       2482.5890     0.125348
       2482.2021     0.125656
       2481.8151     0.125964
       2481.4279     0.126272
       2481.0410     0.126580
       2480.6540     0.126888
       2480.2670     0.127196
       2479.8801     0.127504
       2479.4929     0.127813
       2479.1059     0.128121
       2478.7190     0.128429
       2478.3320     0.128737
       2477.9451     0.129045
       2477.5579     0.129353
       2477.1709     0.129661
       2476.7840     0.129969
       2476.3970     0.130278
       2476.0101     0.130586
       2475.6229     0.130894
       2475.2359     0.131202
       2474.8499     0.131510
       2474.4630     0.131818
       2474.0760     0.132126
       2474.0739    0.0206448
       2473.6869    0.0209529
       2473.3000    0.0212610
       2472.9130    0.0215691
       2472.5270    0.0218773
       2472.1401    0.0221854
       2471.7529    0.0224935
       2471.3659    0.0228017
       2470.9790    0.0231098
       2470.5920    0.0234179
       2470.2051    0.0237261
       2469.8181    0.0240342
       2469.4309    0.0243423
       2469.0440    0.0246505
       2468.6570    0.0249586
       2468.2701    0.0252667
       2467.8841     0.137056
       2467.4971     0.137365
       2467.1099     0.137673
       2466.7239     0.137981
       2466.3370     0.138289
       2466.3351    0.0268074
       2465.9481    0.0271155
       2465.5609    0.0274236
       2465.1740    0.0277318
       2464.7880    0.0280399
       2464.4020     0.139830
       2464.0150     0.140138
       2463.6281     0.140446
       2463.2411     0.140754
       2463.2399    0.0292724
       2462.8530    0.0295806
       2462.4670     0.141370
       2462.0800     0.141678
       2461.6930     0.141987
       2461.6921    0.0305049
       2461.3049    0.0308131
       2460.9189     0.142603
       2460.5319     0.142911
       2460.1450     0.143219
       2459.7580     0.143527
       2459.3711     0.143835
       2458.9851     0.144144
       2458.5979     0.144452
       2458.2109     0.144760
       2458.2090    0.0332781
       2457.8221    0.0335862
       2457.4349    0.0338944
       2457.0479    0.0342025
       2456.6619    0.0345106
       2456.2750    0.0348188
       2455.8880    0.0351269
       2455.5020     0.146917
       2455.1151     0.147225
       2455.1139    0.0357432
       2454.7269    0.0360513
       2454.3400    0.0363594
       2453.9530    0.0366676
       2453.5661    0.0369757
       2453.1801     0.148766
       2452.7929     0.149074
